51.931778,4.454832
51.9101,4.477692
51.914776,4.431739
51.93355,4.483703
51.933117,4.476065
51.92442,4.4777327
51.890114,4.4902987
51.964592,4.5316405
51.91773,4.466226
51.885376,4.496297
51.923042,4.484383
51.983376,4.5838575
51.983376,4.5838575
51.886944,4.5193133
51.883747,4.5356135
51.875504,4.536459
51.958122,4.533589
51.90703,4.4440346
51.88876,4.4808674
51.885452,4.464234
51.944138,4.545741
51.9101,4.477692
51.893646,4.5096226
51.92001,4.47594
51.895405,4.5056033
51.92001,4.47594
51.932533,4.4856977
51.932533,4.4856977
51.895424,4.484278
51.898487,4.4814577
51.904583,4.4422464
51.932533,4.4856977
51.983376,4.5838575
51.906013,4.4758105
51.92442,4.4777327
51.93142,4.4840665
51.88446,4.5237374
51.93355,4.477496
51.917767,4.4670906
51.89576,4.420211
51.886242,4.5139074
51.92001,4.47594
51.92001,4.47594
51.881287,4.426622
51.914482,4.5547304
51.90113,4.4791374
51.873367,4.5215626
51.891327,4.4194717
51.92244,4.4868264
51.88531,4.488579
51.89993,4.4767914
51.90703,4.4440346
51.88732,4.5433607
51.895943,4.4194326
51.92132,4.4752603
51.92001,4.47594
51.884666,4.519197
51.957798,4.4943924
51.88304,4.5009847
51.939003,4.422611
51.92001,4.47594
51.923042,4.484383
51.908962,4.4488034
51.890892,4.4763207
51.89663,4.4511323
51.921597,4.502415
51.893646,4.5096226
51.893265,4.49084
51.890938,4.4235344
51.91773,4.466226
51.877846,4.4962454
51.92132,4.4752603
51.918247,4.5114245
51.92001,4.47594
51.875854,4.486097
51.983376,4.5838575
51.906013,4.4758105
51.9044,4.456718
51.881287,4.426622
51.906742,4.4567266
51.893646,4.5096226
51.89082,4.482005
51.874157,4.4826903
51.906013,4.4758105
51.901318,4.4783344
51.92001,4.47594
51.922176,4.4900517
51.983376,4.5838575
51.901318,4.4783344
51.874157,4.4826903
51.952503,4.5242257
51.92001,4.47594
51.914272,4.475689
51.90553,4.4762006
51.896667,4.4621444
51.90162,4.486336
51.906815,4.4486938
51.91773,4.466226
51.92001,4.47594
51.906013,4.4758105
51.879276,4.4615865
51.92244,4.4868264
51.92001,4.47594
51.914204,4.494432
51.92244,4.4868264
51.883747,4.5356135
51.896667,4.4621444
51.932884,4.4749064
51.942913,4.5611773
51.92132,4.4752603
51.92001,4.47594
51.885372,4.4632344
51.92132,4.4752603
51.877846,4.4962454
51.87477,4.527935
51.928043,4.485065
51.983376,4.5838575
51.87435,4.481293
51.88864,4.4832296
51.893036,4.422953
51.874157,4.4826903
51.876114,4.4966183
51.92132,4.4752603
51.8894,4.510239
51.888783,4.4217334
51.911022,4.4993796
51.875965,4.4759493
51.89576,4.420211
51.923115,4.4702797
51.89659,4.421338
51.883747,4.5356135
51.92442,4.4777327
51.92132,4.4752603
51.92001,4.47594
51.92077,4.493785
51.895424,4.484278
51.89167,4.4822516
51.927853,4.479546
51.91332,4.494269
51.963047,4.471961
51.875854,4.486097
51.91752,4.474981
51.914272,4.475689
51.901318,4.4783344
51.90703,4.4440346
51.92244,4.4868264
51.92001,4.47594
51.933018,4.4270134
51.92132,4.4752603
51.874157,4.4826903
51.92132,4.4752603
51.983376,4.5838575
51.892124,4.529915
51.92001,4.47594
51.885452,4.464234
51.92132,4.4752603
51.92132,4.4752603
51.92001,4.47594
51.92132,4.4752603
51.901318,4.4783344
51.903206,4.553273
51.959538,4.5418177
51.9101,4.477692
51.92001,4.47594
51.872982,4.520086
51.902077,4.457467
51.963047,4.471961
51.90562,4.5030413
51.874992,4.489264
51.919495,4.457253
51.904827,4.4612036
51.88521,4.5128946
51.89589,4.420648
51.92001,4.47594
51.93355,4.483703
51.892372,4.4868107
51.872272,4.4678197
51.893646,4.5096226
51.959732,4.4723983
51.893646,4.5096226
51.90013,4.4988756
51.927666,4.1834216
51.957085,4.4724436
51.893036,4.422953
51.92244,4.4868264
51.89327,4.4835005
51.893646,4.5096226
51.902687,4.460467
51.90703,4.4440346
51.895424,4.484278
51.895424,4.484278
51.922386,4.4837236
51.902687,4.460467
51.89263,4.4976435
51.944447,4.4236846
51.92244,4.4868264
51.92244,4.4868264
51.95874,4.56943
51.895424,4.484278
51.92296,4.5483894
51.99223,4.5906296
51.88724,4.4937835
51.89663,4.4511323
51.92244,4.4868264
51.902687,4.460467
51.89237,4.469892
51.89663,4.4511323
51.92001,4.47594
51.877224,4.5194564
51.901318,4.4783344
51.94095,4.453498
51.92244,4.4868264
51.89466,4.5121803
51.902687,4.460467
51.895424,4.484278
51.895424,4.484278
51.895424,4.484278
51.914272,4.475689
51.89663,4.4511323
51.939003,4.422611
51.943516,4.563416
51.895424,4.484278
51.895424,4.484278
51.923042,4.484383
51.902687,4.460467
51.927666,4.1834216
51.89663,4.4511323
51.895424,4.484278
51.895424,4.484278
51.89663,4.4511323
51.90086,4.4836607
51.896492,4.5082717
51.886734,4.5097365
51.92001,4.47594
51.967735,4.571474
51.96178,4.471649
51.92001,4.47594
51.92001,4.47594
51.892124,4.529915
51.88085,4.5428576
51.904827,4.4612036
51.893646,4.5096226
51.896763,4.4673986
51.937656,4.471026
51.893646,4.5096226
51.911385,4.480247
51.92001,4.47594
51.889294,4.422912
51.92077,4.493785
51.901318,4.4783344
51.898487,4.4814577
51.92001,4.47594
51.896763,4.4673986
51.901318,4.4783344
51.92001,4.47594
51.899784,4.475945
51.91604,4.4681754
51.92244,4.4868264
51.9111,4.5225897
51.901318,4.4783344
51.92001,4.47594
51.91365,4.459738
51.901318,4.4783344
51.901237,4.4570193
51.943874,4.562786
51.92442,4.4777327
51.88989,4.5347447
51.92001,4.47594
51.893646,4.5096226
51.963776,4.4674
51.92001,4.47594
51.962517,4.492449
51.93473,4.4968824
51.92001,4.47594
51.92001,4.47594
51.9289,4.503535
51.92577,4.424445
51.884354,4.5514436
51.96178,4.471649
51.889454,4.4627595
51.92001,4.47594
51.95604,4.539373
51.92001,4.47594
51.92132,4.4752603
51.92244,4.4868264
51.92442,4.4777327
51.893646,4.5096226
51.92132,4.4752603
51.90493,4.439093
51.92001,4.47594
51.92442,4.4777327
51.92001,4.47594
51.92001,4.47594
51.92132,4.4752603
51.920414,4.4888897
51.893818,4.564666
51.92132,4.4752603
51.914272,4.475689
51.92001,4.47594
51.92001,4.47594
51.917435,4.489076
51.92237,4.5173054
51.95015,4.5154424
51.906013,4.4758105
51.906013,4.4758105
51.89741,4.508227
51.955093,4.466255
51.91567,4.4504557
51.94979,4.518008
51.92602,4.4856143
51.92001,4.47594
51.95015,4.5154424
51.901237,4.4570193
51.923042,4.484383
51.92001,4.47594
51.92442,4.4777327
51.934353,4.4175477
51.94194,4.5605936
51.92283,4.429325
51.91773,4.466226
51.94917,4.5124226
51.906013,4.4758105
51.881496,4.5246935
51.95366,4.5325017
51.95015,4.5154424
51.91578,4.4777513
51.891502,4.4763274
51.922478,4.491341
51.92244,4.4868264
51.88479,4.538352
51.88496,4.508854
51.922966,4.493615
51.945778,4.5528526
51.886642,4.5167313
51.911125,4.4906354
51.92001,4.47594
51.92244,4.4868264
51.92001,4.47594
51.901318,4.4783344
51.936184,4.438003
51.92244,4.4868264
51.906013,4.4758105
51.934353,4.4175477
51.91429,4.449885
51.902714,4.448706
51.9153,4.449803
51.92077,4.493785
51.921597,4.489162
51.92132,4.4752603
51.92001,4.47594
51.88446,4.5237374
51.952366,4.519896
51.88304,4.5009847
51.92001,4.47594
51.92001,4.47594
51.92244,4.4868264
51.89082,4.482005
51.92132,4.4752603
51.92132,4.4752603
51.92001,4.47594
51.92283,4.429325
51.923042,4.484383
51.94578,4.4614463
51.927853,4.479546
51.92442,4.4777327
51.92001,4.47594
51.914413,4.4797215
51.934353,4.4175477
51.92244,4.4868264
51.906013,4.4758105
51.923042,4.484383
51.92898,4.465395
51.934353,4.4175477
51.92001,4.47594
51.92132,4.4752603
51.957977,4.4720616
51.92244,4.4868264
51.94917,4.5124226
51.90162,4.486336
51.923042,4.484383
51.92244,4.4868264
51.893646,4.5096226
51.90162,4.486336
51.893646,4.5096226
51.923042,4.484383
51.9137,4.4546127
51.923016,4.5499706
51.92001,4.47594
51.92001,4.47594
51.892124,4.529915
51.94902,4.5114822
51.901318,4.4783344
51.88496,4.508854
51.92001,4.47594
51.90162,4.486336
51.89619,4.561779
51.90162,4.486336
51.920414,4.4888897
51.92115,4.552588
